ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3431682,-2.6907380,0.8219,0.8132,-0.3361,15.512,0.407,2.7,7.597E-01,15.570,null,-1.8,1.047E+00,1,0,0000,CU,10,57648.56574512,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.363522,111.658689
86.3256344,-2.6810105,0.1330,0.1366,-0.0578,13.742,0.046,23.5,1.158E+00,13.930,0.144,7.5,5.876E-01,1,0,0000,AB,5,59475.27238987,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.364785,306.436326
86.3255954,-2.6810606,0.1289,0.2002,-0.0472,13.641,0.060,18.1,1.065E+00,13.647,0.135,8.0,3.094E-01,1,0,0000,AB,10,58016.19969284,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.371210,306.076525
86.3256595,-2.6809727,0.1319,0.1408,-0.0415,13.727,0.047,23.2,1.286E+00,13.816,0.151,7.2,9.021E-01,1,0,0000,AB,10,58744.04606127,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.373357,306.693224
86.3256403,-2.6809983,0.1140,0.1278,-0.0346,13.682,0.044,24.6,1.610E+00,13.985,0.149,7.3,3.695E-01,1,0,0000,AB,10,58170.70917030,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.373833,306.511833
86.3256166,-2.6810279,0.1090,0.1247,-0.0300,13.687,0.043,25.0,1.313E+00,13.721,0.112,9.7,5.258E-01,1,0,0000,AB,10,59111.54217975,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.379185,306.297079
86.3256177,-2.6810263,0.1523,0.1331,-0.0429,13.706,0.052,21.0,1.358E+00,13.777,0.123,8.8,8.527E-01,1,0,0000,AB,10,58015.61050032,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.379407,306.308079
86.3256609,-2.6809655,0.1293,0.1228,-0.0531,13.657,0.043,25.1,1.582E+00,13.597,0.109,9.9,5.613E-01,1,0,0000,AB,10,58901.84351375,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.384816,306.730689
86.3255955,-2.6810540,0.1659,0.1767,0.0532,13.826,0.060,18.0,7.859E-01,13.609,0.157,6.9,5.382E-01,1,0,0000,AB,5,59266.14052499,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.384916,306.107098
86.3256390,-2.6809947,0.1406,0.1406,-0.0442,13.786,0.049,22.2,1.307E+00,13.547,0.132,8.2,7.169E-01,1,0,0000,AB,10,59266.07558256,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.385302,306.523856
86.3237996,-2.6887390,0.2944,0.3884,-0.1481,14.972,0.104,10.5,2.194E+00,14.886,null,1.2,6.774E-01,1,0,P000,AU,10,59839.52777446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.390231,260.151131
86.3406260,-2.6944456,0.5515,0.5934,-0.3050,15.416,0.196,5.5,1.869E+00,14.920,null,1.4,9.763E-01,1,0,0000,BU,10,59633.34709877,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,36.391939,137.354032
86.3256522,-2.6809734,0.1243,0.1362,0.0408,13.766,0.051,21.4,7.429E-01,13.622,0.104,10.5,1.122E+00,1,0,0000,AA,10,58379.76581881,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.392904,306.665347
86.3256420,-2.6809857,0.1414,0.1555,-0.0289,13.694,0.053,20.4,6.452E-01,13.746,0.136,8.0,7.034E-01,1,0,0000,AB,10,57284.33770566,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.395930,306.574952
86.3256335,-2.6809953,0.1189,0.1409,-0.0535,13.685,0.044,24.5,1.187E+00,13.909,0.126,8.6,4.369E-01,1,0,0000,AB,10,58902.03974174,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.399913,306.502595
86.3256340,-2.6809939,0.1187,0.1329,-0.0451,13.752,0.045,23.9,1.442E+00,13.734,0.147,7.4,3.756E-01,1,0,0000,AB,10,57285.05933093,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.401466,306.510655
86.3256715,-2.6809426,0.1099,0.1238,0.0210,13.667,0.044,24.9,9.486E-01,13.323,0.144,7.6,8.646E-01,1,0,0000,AB,10,57449.53561446,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.403678,306.870560
86.3255663,-2.6810775,0.1123,0.1313,-0.0256,13.702,0.045,24.1,1.197E+00,13.242,0.087,12.5,1.121E+00,1,0,0000,AA,10,59110.95400675,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.420129,305.902223
86.3311197,-2.6772438,0.8258,0.9018,-0.2529,15.824,0.318,3.4,7.681E-01,14.465,null,1.3,4.392E-01,1,0,0000,BU,10,58015.47959704,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.427192,344.832839
86.3256225,-2.6809970,0.1584,0.1373,-0.0608,13.664,0.049,22.1,7.441E-01,13.829,0.144,7.5,1.000E+00,1,0,0000,AB,10,57649.22077352,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.428080,306.457847
86.3256270,-2.6809903,0.1172,0.1294,-0.0481,13.645,0.045,24.0,9.934E-01,13.585,0.100,10.9,7.611E-01,1,0,0000,AA,10,56731.38672003,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.429409,306.503482
86.3256442,-2.6809663,0.1305,0.1341,0.0446,13.570,0.058,18.8,2.012E+00,13.658,0.122,8.9,9.486E-01,1,0,0000,AB,10,58015.80698277,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.431244,306.670574
86.3256349,-2.6809783,0.1410,0.1488,-0.0451,13.718,0.049,22.0,6.120E-01,13.765,0.140,7.7,7.352E-01,1,0,0000,AB,10,57813.64824531,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.432309,306.584671
86.3256506,-2.6809547,0.1299,0.1307,-0.0432,13.689,0.045,24.3,9.916E-01,13.661,0.121,9.0,4.977E-01,1,0,0000,AB,10,59842.26681106,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.437754,306.744855
86.3414559,-2.6936059,1.0887,1.2496,0.1882,16.914,0.526,2.1,8.283E-01,14.820,0.452,2.4,5.706E-01,1,0,0000,CC,10,57813.58279337,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.438120,130.667004
86.3256028,-2.6810178,0.1275,0.1213,-0.0474,13.684,0.043,25.4,9.451E-01,13.944,0.147,7.4,7.653E-01,1,0,0000,AB,10,58902.30142140,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.440705,306.296965
86.3256458,-2.6809587,0.1318,0.1337,-0.0524,13.714,0.044,24.4,1.205E+00,13.710,0.135,8.0,8.370E-01,1,0,0000,AB,10,57284.20654744,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.442977,306.710478
86.3256005,-2.6810190,0.1209,0.1394,-0.0541,13.725,0.047,23.3,8.627E-01,13.647,0.118,9.2,5.932E-01,1,0,0000,AB,10,58171.10175623,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.444815,306.283794
86.3256627,-2.6809255,0.1440,0.1515,-0.0428,13.822,0.051,21.5,1.236E+00,13.994,0.183,5.9,1.010E+00,1,0,0000,AB,10,57648.69664884,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.465944,306.918104
86.3256116,-2.6809940,0.1091,0.1149,-0.0324,13.633,0.040,27.4,1.500E+00,13.758,0.121,9.0,6.372E-01,1,0,0000,AB,10,56922.37808759,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.466026,306.434898
86.3256688,-2.6809158,0.1342,0.1398,-0.0503,13.748,0.045,24.0,8.623E-01,13.810,0.136,8.0,9.023E-01,1,0,0000,AB,10,57090.25418105,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.469405,306.982667
86.3256624,-2.6809230,0.1326,0.1318,-0.0523,13.700,0.044,24.5,2.936E+00,13.714,0.127,8.5,8.018E-01,1,0,0000,AB,10,58743.78438213,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.472213,306.928390
86.3256048,-2.6809995,0.1171,0.1272,-0.0460,13.716,0.042,25.6,5.003E-01,13.530,0.102,10.7,9.323E-01,1,0,0000,AA,10,56922.83854172,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.473953,306.387061
86.3256051,-2.6809984,0.1356,0.1369,-0.0491,13.753,0.047,23.3,7.099E-01,13.548,0.109,9.9,3.937E-01,1,0,0000,AB,10,56922.77270799,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.475434,306.393073
86.3240254,-2.6898341,0.4417,0.4017,-0.2317,14.896,0.178,6.1,1.585E+00,15.256,0.529,2.1,1.008E+00,1,0,PP00,BC,10,57285.05933093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.487001,253.820683
86.3256734,-2.6808979,0.1699,0.1708,0.0394,13.797,0.061,17.8,7.997E-01,13.844,0.163,6.7,1.566E+00,1,0,0000,AB,10,59266.27168314,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.495008,307.079105
86.3256599,-2.6809049,0.1484,0.1766,-0.0531,13.765,0.055,19.8,1.030E+00,13.252,0.112,9.7,8.393E-01,1,0,0000,AB,10,57648.63119698,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.518579,307.001639
86.3256502,-2.6809160,0.1165,0.1263,-0.0346,13.637,0.045,24.4,6.807E-01,13.779,0.170,6.4,7.929E-01,1,0,0000,AB,10,59111.21568578,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.522424,306.918640
86.3256404,-2.6809196,0.1202,0.1301,-0.0466,13.684,0.045,24.4,1.643E+00,13.698,0.117,9.3,8.812E-01,1,0,0000,AB,5,58380.02749816,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.542828,306.869204
86.3427937,-2.6916908,0.9902,1.4607,-0.5846,16.242,0.404,2.7,8.746E-01,15.751,null,-1.0,7.896E-01,1,0,0000,CU,10,58537.74570515,862003101351027188,17.090,0.145,16.754,null,11.352,0.161,8.411,null,null,null,null,null,null,null,null,36.563983,117.442832
86.3255855,-2.6809672,0.1662,0.1579,-0.0529,13.850,0.058,18.6,1.161E+00,13.582,0.137,7.9,7.992E-01,1,0,0000,AB,10,58901.71273751,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.598845,306.469148
86.3431917,-2.6831648,0.5616,0.7081,-0.1927,15.613,0.265,4.1,9.718E-01,15.118,null,0.9,1.211E+00,1,0,0000,BU,10,58015.80698277,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.599659,67.776757
86.3256047,-2.6809390,0.1768,0.1815,-0.0872,13.695,0.063,17.1,9.318E-01,13.672,0.110,9.9,8.084E-01,1,0,0000,AB,10,58901.97441727,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.603870,306.661177
86.3255061,-2.6810682,0.1709,0.1650,-0.0178,13.817,0.069,15.7,1.676E+00,13.485,0.121,9.0,8.407E-01,1,0,0000,AB,10,59839.00607145,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.615252,305.746011
86.3255943,-2.6809430,0.1702,0.1339,0.0232,13.659,0.055,19.8,7.029E-01,14.069,0.249,4.4,9.209E-01,1,0,0000,AB,5,59839.65816826,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.625288,306.608173
86.3402895,-2.6948294,1.3194,1.5339,0.7524,15.424,null,1.6,5.501E-01,15.290,null,-0.7,4.830E-01,1,0,0000,UU,10,58015.80698277,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,36.633996,140.211259
86.3255501,-2.6809811,0.1240,0.1224,-0.0469,13.683,0.041,26.6,9.773E-01,14.229,0.221,4.9,8.921E-01,1,0,0000,AB,10,57090.71387116,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,36.671656,306.288053
86.3302226,-2.6774591,0.5204,0.6365,0.0660,15.371,0.217,5.0,6.487E-01,14.983,null,0.4,7.696E-01,1,0,0000,BU,10,59839.52764714,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.673414,339.644379
86.3290399,-2.6779842,0.7655,0.8414,-0.4985,15.680,0.242,4.5,1.370E+00,15.228,0.423,2.6,6.151E-01,1,0,0000,BC,10,57813.18982701,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.675839,332.368278
86.3407962,-2.6943961,0.7257,0.8759,0.1251,15.754,0.276,3.9,1.507E+00,15.305,null,0.7,6.729E-01,1,0,0000,BU,10,58170.57813856,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,36.679948,136.462203
86.3235975,-2.6882070,0.4733,0.5918,-0.2744,15.433,0.178,6.1,7.304E-01,14.895,0.399,2.7,4.792E-01,1,0,P000,BC,10,59111.80424076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.833655,263.281295
86.3237005,-2.6889459,1.1800,1.1036,0.4651,16.604,null,0.6,1.291E+00,13.969,0.366,3.0,3.944E-01,1,0,0000,UC,5,59266.20635876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.874886,259.105512
86.3288483,-2.6780229,0.9148,0.9484,-0.4409,15.530,0.381,2.9,1.184E+00,14.556,null,0.2,6.044E-01,1,0,0000,CU,0,59268.55943846,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.878137,331.319444
86.3423494,-2.6926286,0.8969,1.1366,-0.3084,16.470,0.414,2.6,6.750E-01,15.050,0.363,3.0,6.078E-01,1,0,0000,CC,10,58170.51268637,862003101351027188,17.090,0.145,16.754,null,11.352,0.161,8.411,null,null,null,null,null,null,null,null,36.891247,123.249716
86.3295010,-2.6776832,0.7373,0.6522,-0.3230,16.548,0.409,2.7,7.198E-01,13.858,0.303,3.6,9.009E-01,1,0,0000,CB,10,59839.39725324,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.919513,335.429463
86.3235010,-2.6867889,0.9532,1.1523,-0.4921,16.116,0.305,3.6,7.631E-01,14.918,null,1.3,4.439E-01,1,0,0000,BU,10,59110.82323093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.936335,271.234551
86.3242958,-2.6909857,0.8319,1.2012,0.1680,16.974,null,-0.2,7.927E-01,14.515,0.308,3.5,6.047E-01,1,0,0000,UB,10,56923.10162197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.953802,247.212651
86.3235593,-2.6883008,0.3301,0.3581,-0.1314,14.964,0.101,10.8,1.304E+00,14.711,null,1.4,5.310E-01,1,0,PP00,AU,10,56922.77270799,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.010962,262.787002
86.3433156,-2.6831293,0.9351,1.0931,-0.4137,16.986,0.510,2.1,1.013E+00,14.557,0.371,2.9,1.263E+00,1,0,0000,CC,10,57449.53561446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.060483,67.854384
86.3289156,-2.6779285,0.6839,0.7211,-0.1887,16.093,0.281,3.9,1.127E+00,14.489,0.256,4.2,5.726E-01,1,0,0000,BB,10,58015.67595203,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.062035,331.899831
86.3374967,-2.6966239,0.6895,0.6911,-0.3384,15.982,0.248,4.4,7.359E-01,14.764,0.350,3.1,3.813E-01,1,0,0000,BB,10,59842.59292315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.114016,158.833239
86.3438000,-2.6894999,0.7427,0.7584,-0.3820,15.787,0.264,4.1,9.543E-01,15.178,null,-2.1,7.319E-01,1,0,0000,BU,10,57284.53457042,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.165393,103.956574
86.3289081,-2.6778943,0.7640,0.7875,0.1786,15.803,0.254,4.3,1.074E+00,14.717,null,1.9,8.353E-01,1,0,0000,BU,10,57648.56574512,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.183362,331.952529
86.3300305,-2.6773425,0.9003,1.0341,-0.1731,16.163,null,1.8,1.406E+00,14.803,0.340,3.2,5.136E-01,1,0,0000,UB,10,56731.38672003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.310625,338.873993
86.3387955,-2.6960823,1.0552,0.9628,-0.3641,16.435,0.505,2.1,5.940E-01,14.246,0.521,2.1,8.598E-01,1,0,0000,CC,10,58380.22385306,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.326738,151.043142
86.3254545,-2.6807885,0.1956,0.1930,-0.0494,14.043,0.071,15.3,5.976E+00,14.180,0.345,3.2,7.497E-01,1,0,0000,AB,0,59268.55943846,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,37.360818,306.833115
86.3254537,-2.6807743,0.1801,0.1940,-0.1302,13.539,0.064,16.8,2.104E+00,13.712,0.142,7.6,7.277E-01,1,0,0000,AB,10,58379.89659480,862003101351026043,13.692,0.026,13.660,0.034,10.931,0.138,8.254,0.292,147303730,14.580,0.0319,14.024,0.0499,13.853,0.0576,37.393787,306.893165
86.3292036,-2.6776715,0.4601,0.4996,-0.1745,15.417,0.158,6.9,1.968E+00,14.778,null,2.0,7.778E-01,1,0,0000,BU,10,56731.51851469,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.414709,333.966665
86.3234003,-2.6878682,0.3679,0.4173,-0.1880,15.056,0.133,8.2,1.199E+00,15.222,0.477,2.3,6.128E-01,1,0,P000,BC,10,57649.22077352,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.417629,265.263535
86.3236222,-2.6893405,0.3397,0.4112,-0.1380,15.098,0.116,9.3,1.647E+00,15.244,0.511,2.1,1.132E+00,1,0,P000,BC,10,59843.11449947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.443905,257.051967
86.3292337,-2.6776447,0.7494,0.7252,-0.3688,15.758,0.240,4.5,9.962E-01,15.004,null,0.5,7.593E-01,1,0,0000,BU,10,58744.50396788,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.454154,334.180225
86.3234275,-2.6882519,0.4591,0.4848,-0.1587,15.438,0.151,7.2,8.245E-01,15.265,0.521,2.1,6.169E-01,1,0,PP00,BC,10,58015.87243448,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.459800,263.145147
86.3234815,-2.6889098,0.6248,0.6629,-0.1291,15.605,0.194,5.6,1.790E+00,14.644,null,1.5,5.489E-01,1,0,P000,BU,10,58016.19969284,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.624680,259.526510
86.3425109,-2.6812504,1.1545,0.9290,-0.3175,15.726,0.413,2.6,8.190E-01,15.187,null,0.4,7.326E-01,1,0,0000,CU,10,57649.08974238,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.655513,56.589405
86.3425697,-2.6813360,0.7547,0.7164,-0.2826,15.895,0.224,4.8,8.456E-01,15.037,null,0.8,5.065E-01,1,0,0000,BU,10,57449.66664546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.664186,57.157845
86.3311678,-2.6768637,0.1333,0.1667,-0.0753,14.023,0.058,18.7,5.715E+00,13.128,0.070,15.4,4.224E+00,1,0,0000,AA,10,58901.32028159,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.706288,345.630550
86.3232673,-2.6869613,0.3516,0.3759,-0.1137,15.080,0.113,9.6,1.592E+00,15.274,0.532,2.0,4.960E-01,1,0,P000,BC,10,59475.59926579,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.768557,270.265719
86.3299742,-2.6771911,0.7484,0.8984,-0.1865,15.785,0.284,3.8,7.040E-01,14.641,null,-0.2,7.622E-01,1,0,0000,BU,10,58379.89659480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.892004,338.885469
86.3431293,-2.6821589,0.9278,0.9522,-0.1346,16.251,0.289,3.8,2.019E+00,15.172,null,-0.8,5.240E-01,1,0,0000,BU,10,58537.35312159,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.917674,62.575955
86.3306850,-2.6769360,0.7765,0.6114,0.0202,15.549,0.252,4.3,6.492E-01,15.104,null,0.5,2.018E-01,1,0,0000,BU,10,56922.83854172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.925255,342.991138
86.3305859,-2.6769230,0.7457,0.8883,-0.1028,15.808,0.292,3.7,3.434E-01,15.235,null,-0.2,6.422E-01,1,0,0000,BU,5,59839.65816826,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.075657,342.498926
86.3442855,-2.6856094,0.6233,0.7416,-0.3283,15.795,0.202,5.4,1.248E+00,15.528,null,0.2,7.514E-01,1,0,0000,BU,10,58901.97428995,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.148881,82.405206
86.3430360,-2.6818477,0.8881,1.2113,-0.2752,16.083,0.427,2.5,1.070E+00,14.957,null,0.8,2.781E-01,1,0,0000,CU,10,59633.08580093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.153167,60.850286
86.3289373,-2.6775656,0.7175,0.8246,-0.1747,15.885,0.298,3.6,6.283E-01,15.037,null,0.9,6.419E-01,1,0,0000,BU,10,57648.76222811,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.183857,332.926520
86.3426861,-2.6812407,0.7556,0.8589,0.1619,15.458,0.373,2.9,6.091E-01,15.548,null,0.0,4.445E-01,1,0,0000,CU,10,57284.40341215,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.201975,57.066007
86.3231492,-2.6875822,1.0465,1.1219,0.4423,16.042,0.458,2.4,7.975E-01,15.318,null,0.7,9.457E-01,1,0,0000,CU,10,58170.83994735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.248343,266.912510
86.3299113,-2.6771091,0.6753,0.8866,-0.4471,15.724,0.228,4.8,6.949E-01,14.835,null,1.8,5.773E-01,1,0,0000,BU,10,57649.08974238,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.249010,338.728682
86.3255031,-2.6936990,1.2533,1.2401,0.5496,16.695,null,-0.5,6.097E-01,14.314,0.465,2.3,7.452E-01,1,0,0000,UC,10,56922.97008184,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.257311,230.991531
86.3384194,-2.6774499,0.8678,1.1487,-0.3794,16.349,0.330,3.3,1.456E+00,14.551,null,1.4,8.612E-01,1,0,0000,BU,5,58744.76564694,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.262614,25.910637
86.3231649,-2.6878967,0.3527,0.4293,-0.1594,15.202,0.125,8.7,1.490E+00,14.806,null,1.9,6.214E-01,1,0,P000,BU,10,57284.73130781,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.269732,265.215089
86.3390002,-2.6777484,0.9822,1.2341,0.5068,15.884,null,1.2,8.892E-01,14.562,0.343,3.2,6.455E-01,1,0,0000,UB,5,59266.14052499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.280768,29.427471
86.3411121,-2.6947551,0.7691,0.8291,-0.2712,16.058,0.251,4.3,1.210E+00,15.029,null,0.3,1.307E+00,1,0,0000,BU,10,58015.87243448,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,38.399395,136.561818
86.3379017,-2.6968656,0.5635,0.9055,-0.4195,15.112,0.283,3.8,8.136E-01,15.223,null,-1.2,3.968E-01,1,0,0000,BU,10,57649.08974238,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.465481,157.278064
86.3230780,-2.6880174,0.4628,0.5947,-0.2422,15.197,0.174,6.3,8.984E-01,14.884,null,1.2,6.600E-01,1,0,PP00,BU,10,58016.33059617,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.619525,264.611341
86.3289216,-2.6774332,1.0247,1.1801,-0.4490,16.363,0.380,2.9,4.556E-01,15.145,null,1.0,6.939E-01,1,0,0000,CU,10,57449.33887689,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.634324,333.173684
