ra,dec,sigra,sigdec,sigradec,source_id,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.4840336,-3.0553623,0.8533,0.7635,0.1859,74945b186-003544,15.789,0.231,4.7,6.759E-01,15.323,null,-0.2,4.667E-01,1,0,0000,BU,10,57648.89325929,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.812913,73.902976
86.4810377,-3.0566313,0.8158,1.1224,-0.4293,36807r097-003154,15.981,0.361,3.0,4.798E-01,14.673,null,0.6,6.056E-01,1,0,0000,CU,10,59633.08580093,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,5.968676,240.306064
86.4821923,-3.0574481,1.0943,1.1173,-0.5355,09616r157-005827,16.212,0.322,3.4,4.451E-01,15.295,null,0.3,9.374E-01,1,0,0000,BU,10,58744.24241610,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.987166,189.947386
86.4829849,-3.0542113,1.2569,1.3395,-0.3242,74937b187-003986,16.755,0.471,2.3,6.972E-01,14.914,null,1.6,4.265E-01,1,0,0000,CU,10,57648.63132434,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.034745,17.503739
86.4822555,-3.0574890,5.2251,6.4462,-2.3830,09636r156-005306,16.616,null,0.6,1.494E+00,15.422,null,-0.2,1.093E+00,1,0,0000,UU,10,58744.89655017,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.098041,187.605163
86.4841012,-3.0563255,1.2029,1.5522,-0.6912,79989a077-003183,16.027,null,1.4,9.277E-01,14.303,0.538,2.0,4.432E-01,1,0,0000,UC,10,57814.04108440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.116356,107.662933
86.4808131,-3.0561684,1.2897,1.4676,-0.3189,68850b101-002912,16.840,0.479,2.3,1.085E+00,14.959,null,1.1,4.514E-01,1,0,0000,CU,10,57449.20784588,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,6.129637,257.848766
86.4814641,-3.0571900,1.5856,1.7205,-0.4655,68854a101-005047,16.246,null,1.8,6.425E-01,14.654,null,1.6,1.319E+00,1,0,0000,UU,10,57449.33887689,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.165907,216.320033
86.4809618,-3.0549524,1.0088,1.2318,-0.2389,46986a110-004592,16.306,0.331,3.3,2.929E-01,15.112,null,0.2,5.140E-01,1,0,0000,BU,10,56731.18909169,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.270473,299.496088
86.4841200,-3.0564400,2.7029,3.0843,-0.7353,14435r097-007261,16.406,null,0.8,6.444E-01,15.624,null,-1.2,1.081E+00,1,0,0000,UU,10,58901.84351375,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.316800,111.041451
86.4833371,-3.0542628,1.5675,1.3835,-0.4814,86160a157-003561,16.381,0.452,2.4,7.981E-01,15.499,null,-0.6,5.107E-01,1,0,0000,CU,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.365347,28.950565
86.4829011,-3.0540516,0.6493,0.8607,0.2362,80129a079-002707,15.723,0.254,4.3,9.999E-01,14.258,null,1.9,5.299E-01,1,0,0000,BU,10,57818.62514101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.508729,13.449077
86.4806611,-3.0558359,1.1321,1.3330,-0.4696,97273b185-003557,16.242,0.342,3.2,6.360E-01,15.328,null,0.0,4.834E-01,1,0,0000,BU,10,58379.76581881,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,6.539394,269.182989
86.4826730,-3.0539950,1.2167,1.2400,-0.4728,47001a086-003576,16.503,0.373,2.9,6.726E-01,15.118,null,0.7,6.232E-01,1,0,0000,CU,10,56731.65005464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.570733,6.061244
86.4806744,-3.0555137,2.5004,2.8488,-1.1152,25563r096-005718,16.433,null,1.3,8.134E-01,14.945,null,0.6,5.633E-01,1,0,0000,UU,10,59265.68325396,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,6.577981,279.332198
86.4810485,-3.0569531,1.0794,1.1208,-0.4807,86142a121-004593,16.361,0.334,3.3,1.077E+00,15.533,null,-0.7,8.119E-01,1,0,0000,BU,10,58015.47959704,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.589126,231.351667
86.4806869,-3.0554257,0.8381,0.8282,-0.2299,97292a156-004891,16.059,0.299,3.6,1.216E+00,15.303,null,-1.7,3.531E-01,1,0,0000,BU,10,58380.35475632,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,6.592777,282.113388
86.4842543,-3.0562969,0.8820,1.2088,-0.1831,46986a111-003296,16.322,0.376,2.9,7.710E-01,14.823,null,1.8,7.769E-01,1,0,0000,CU,10,56731.18921900,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.614861,105.366119
86.4817384,-3.0574954,0.5703,0.5672,-0.2019,03313r073-003722,15.623,0.169,6.4,9.640E-01,14.714,null,1.8,7.201E-01,1,0,0000,BU,10,58538.07271034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.627306,203.720102
86.4826633,-3.0539538,1.7379,1.8646,0.7372,36813r073-005321,15.990,null,0.8,7.709E-01,14.761,null,-1.6,4.183E-01,1,0,0000,UU,10,59633.28177433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.714731,5.631724
86.4819255,-3.0576026,0.7345,0.6548,-0.2136,09610r182-003379,15.718,0.233,4.7,7.432E-01,14.612,null,0.6,2.397E-01,1,0,0000,BU,10,58744.04618863,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.754209,197.165231
86.4824844,-3.0576908,1.6577,1.8698,-0.7110,31984r111-004769,16.464,null,1.0,6.404E-01,14.518,null,1.9,1.159E+00,1,0,0000,UU,10,59475.53394157,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.770899,179.866152
86.4813908,-3.0573452,1.8392,1.7942,-0.7684,31990r181-003066,15.779,null,1.5,7.753E-01,14.692,null,1.4,9.239E-01,1,0,0000,UU,10,59475.72991432,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.773190,215.316580
86.4843100,-3.0553300,1.8979,2.0560,-0.8275,09742r180-006559,16.161,null,1.8,9.160E-01,15.338,null,0.0,7.329E-01,1,0,0000,UU,10,58748.36408021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.801795,75.282712
86.4836937,-3.0543597,1.2437,1.3119,-0.4158,57898a107-005088,16.719,0.415,2.6,7.205E-01,14.865,null,1.1,4.607E-01,1,0,0000,CU,10,57089.99148280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.804146,39.884590
86.4828358,-3.0539530,1.0147,0.9885,-0.4171,79989a077-007519,16.193,0.279,3.9,8.361E-01,15.261,null,-0.2,4.478E-01,1,0,0000,BU,10,57814.04108440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.806460,10.831346
86.4806228,-3.0553393,0.8472,0.7528,-0.1651,79981a077-002795,15.790,0.291,3.7,8.109E-01,15.615,null,-0.1,9.787E-01,1,0,0000,BU,10,57813.77914924,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,6.888099,284.241297
86.4817986,-3.0576001,1.3690,1.4589,-0.5924,63844a164-004316,16.610,0.425,2.6,7.683E-01,15.428,null,-0.7,4.173E-01,1,0,0000,CU,10,57285.05933093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.894206,200.812158
86.4820960,-3.0576875,2.0211,1.9818,-0.5254,47001a086-004146,16.361,null,1.4,6.440E-01,14.560,null,1.3,4.107E-01,1,0,0000,UU,10,56731.65005464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.898527,191.543117
86.4840300,-3.0546800,4.2959,4.5485,-1.3600,31992r157-005678,16.933,null,-0.7,8.604E-01,15.217,null,0.3,8.131E-01,1,0,0000,UU,10,59475.79536590,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.899027,53.867982
86.4838291,-3.0544362,2.1405,2.0248,-1.0572,75116a123-005560,16.062,null,1.8,7.136E-01,15.208,null,-0.5,9.427E-01,1,0,0000,UU,10,57654.46163843,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.926822,44.439570
86.4842959,-3.0551239,1.5833,1.3906,-0.6685,09624r127-003353,15.446,null,1.7,5.227E-01,15.083,null,-0.5,6.726E-01,1,0,0000,UU,10,58744.50409524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.979598,69.275057
86.4805695,-3.0552695,1.7838,1.8787,-0.7955,09602r182-004824,16.048,null,1.9,9.886E-01,15.140,null,-0.9,3.661E-01,1,0,0000,UU,10,58743.78450949,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.138338,285.818065
86.4836800,-3.0542300,3.8716,4.6959,-1.8464,03291r097-004343,16.854,null,-0.6,1.436E+00,15.502,null,-0.8,6.479E-01,1,0,0000,UU,10,58537.35299421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.138819,37.177232
86.4805107,-3.0555146,1.6919,1.8676,-0.8495,25677r073-004257,15.914,null,1.6,1.239E+00,15.378,null,-1.0,5.959E-01,1,0,0000,UU,10,59269.40916583,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.158828,278.542823
86.4805903,-3.0564455,0.8978,0.8441,0.1411,25585r073-006437,16.099,0.337,3.2,8.042E-01,14.413,null,1.7,5.847E-01,1,0,0000,BU,10,59266.40245933,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.168138,251.387673
86.4823800,-3.0578000,0.9504,1.0839,0.1892,43228r155-003553,16.070,0.330,3.3,9.579E-01,14.752,null,1.6,6.868E-01,1,0,0000,BU,10,59842.59292315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.173014,182.872676
86.4809727,-3.0545021,0.7602,0.8356,-0.1380,90879a097-003282,16.171,0.276,3.9,1.052E+00,15.005,0.494,2.2,5.152E-01,1,0,0000,BC,10,58170.51268637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.178460,310.988822
86.4804909,-3.0555206,1.2419,1.5905,-0.4166,74937b187-003063,16.764,0.471,2.3,1.186E+00,14.819,null,0.6,4.423E-01,1,0,0000,CU,10,57648.63132434,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.226078,278.289617
86.4831952,-3.0539297,1.9473,2.0896,-0.6107,31988r156-005473,16.307,null,1.4,8.232E-01,14.783,null,1.4,4.988E-01,1,0,0000,UU,10,59475.66459006,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.240911,20.798014
86.4804672,-3.0559028,2.1950,2.0170,-0.0817,63833b189-003807,16.227,null,1.5,7.694E-01,14.999,null,1.0,7.126E-01,1,0,0000,UU,10,57284.73143513,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.243485,267.356444
86.4836863,-3.0541708,1.5661,1.8311,-0.1175,90875a097-004173,16.587,null,0.9,1.244E+00,15.297,0.519,2.1,8.838E-01,1,0,0000,UC,10,58170.38178194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.323150,36.310782
86.4804891,-3.0553393,1.1303,1.2004,-0.3185,25669r031-005213,16.409,0.358,3.0,9.730E-01,15.335,null,-0.3,1.008E+00,1,0,0000,CU,10,59269.14774089,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.354915,283.320151
86.4804070,-3.0559654,0.9328,0.7763,-0.3985,25567r097-002657,15.876,0.319,3.4,6.586E-01,14.996,null,0.8,1.039E+00,1,0,0000,BU,10,59265.81403016,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.473157,265.706771
86.4804091,-3.0554885,1.4128,1.4912,-0.5554,86172a126-003748,16.838,0.510,2.1,1.324E+00,15.250,null,-1.8,7.120E-01,1,0,0000,CU,10,58016.46162691,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.534073,278.836836
86.4805269,-3.0565989,1.0821,1.0330,-0.4597,68862a101-004268,16.299,0.323,3.4,8.733E-01,15.482,null,-0.5,6.113E-01,1,0,0000,BU,10,57449.60106625,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.573804,247.976750
86.4803828,-3.0560927,4.6939,5.2889,-1.4315,43236r155-005660,16.932,null,-0.7,8.640E-01,15.425,null,-0.2,4.494E-01,1,0,0000,UU,10,59842.85371161,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,7.607565,262.312017
86.4836500,-3.0540400,6.5567,6.4415,-2.0420,31974r116-004849,16.619,null,0.6,1.050E+00,15.448,null,0.0,8.429E-01,1,0,0000,UU,10,59475.20719293,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.634982,33.427939
86.4825826,-3.0579321,1.3432,1.3078,-0.4396,36803r097-005645,16.412,0.431,2.5,4.365E-01,15.025,null,0.6,4.242E-01,1,0,0000,CU,10,59632.95515141,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.648458,177.235935
86.4839112,-3.0542273,7.0681,6.5182,-2.4751,68862a101-004532,16.918,null,-0.4,2.697E+00,15.552,null,-0.5,9.516E-01,1,0,0000,UU,10,57449.60106625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.676914,42.081833
86.4807065,-3.0570375,1.0839,1.0532,-0.4624,68877a077-004443,16.283,0.305,3.6,1.007E+00,15.373,null,0.2,6.813E-01,1,0,0000,BU,10,57450.05986597,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.757241,235.273343
86.4810415,-3.0574304,2.3603,1.7675,-0.8148,03317r074-004423,16.518,null,0.6,3.400E-01,14.302,null,1.6,4.568E-01,1,0,0000,UU,10,58538.20361399,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.795554,221.556334
86.4827100,-3.0536300,0.9555,1.0491,-0.1407,20838r180-004175,16.169,0.307,3.5,1.000E+00,15.076,null,0.1,7.776E-01,1,0,0000,BU,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.891434,6.014198
86.4805689,-3.0547260,1.5498,1.9946,-0.7930,46793a081-003812,16.576,null,0.8,1.403E+00,15.169,0.501,2.2,1.061E+00,1,0,0000,UC,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.901146,299.597390
86.4841708,-3.0544017,0.8592,0.8272,-0.2571,46986a110-003160,16.360,null,-0.2,6.006E-01,14.220,0.269,4.0,7.297E-01,1,0,0000,UB,10,56731.18909169,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.915084,50.168397
86.4807251,-3.0544471,0.7143,0.6876,0.2589,63836a164-002433,15.703,0.247,4.4,1.192E+00,14.923,0.518,2.1,9.133E-01,1,0,0000,BC,10,57284.79701431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.992018,307.873261
86.4818107,-3.0579406,0.6293,0.6748,-0.2277,68846a099-003715,15.919,0.214,5.1,6.833E-01,15.168,0.421,2.6,3.856E-01,1,0,0000,BC,10,57449.07668748,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.038684,197.416095
86.4807014,-3.0571715,0.4735,0.6128,-0.1523,14423r036-002812,15.815,0.219,5.0,1.206E+00,14.908,0.301,3.6,1.280E+00,1,0,0000,BB,10,58901.45054848,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.056367,232.526893
86.4846754,-3.0553194,2.1065,1.8812,0.4595,14441r073-006385,16.155,null,1.7,1.167E+00,15.349,null,0.3,8.597E-01,1,0,0000,UU,10,58902.03974174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.087410,77.385930
86.4824862,-3.0535628,1.2976,1.6181,-0.7041,68858a101-005327,16.676,0.498,2.2,8.691E-01,15.496,null,-1.7,3.630E-01,1,0,0000,CU,10,57449.46990789,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.089950,0.157854
86.4817500,-3.0579400,1.9228,2.0848,0.6677,09618r182-004816,16.093,null,1.7,7.009E-01,15.006,null,0.2,1.019E+00,1,0,0000,UU,10,58744.30786770,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.104626,198.892740
86.4833235,-3.0537202,1.0717,1.0570,-0.3765,03309r074-002890,16.186,0.434,2.5,8.956E-01,15.666,null,-0.7,1.092E+00,1,0,0000,CU,10,58537.94193337,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.111380,21.952100
86.4825696,-3.0580818,0.6851,0.7443,-0.2481,14431r097-002900,16.058,0.248,4.4,4.478E-01,15.105,null,1.4,9.417E-01,1,0,0000,BU,10,58901.71273751,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.184820,177.744633
86.4810677,-3.0575940,1.1658,1.4849,-0.2910,25575r097-002928,16.090,null,2.0,4.936E-01,14.862,null,-1.8,4.148E-01,1,0,0000,UU,10,59266.07558256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.186796,218.327097
86.4825584,-3.0581064,1.2654,1.2784,-0.5200,63836a164-003752,16.502,0.394,2.8,9.220E-01,14.658,null,1.0,6.491E-01,1,0,0000,CU,10,57284.79701431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.271843,178.047441
86.4804918,-3.0570289,1.9762,1.7188,0.3044,68861a077-006357,15.699,null,1.6,6.712E-01,15.177,null,0.6,7.933E-01,1,0,0000,UU,10,57449.53548709,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.386855,238.452501
86.4819300,-3.0580788,0.8769,0.8740,-0.1544,79981a077-005779,16.896,null,-1.3,6.319E-01,14.731,0.248,4.4,6.594E-01,1,0,0000,UB,10,57813.77914924,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.403585,193.608022
86.4801906,-3.0563176,0.8648,0.9471,-0.3884,86168a157-005212,16.086,0.273,4.0,8.069E-01,15.415,null,-0.6,6.905E-01,1,0,0000,BU,10,58016.33072348,862003101351019829,16.923,0.151,17.107,null,11.348,null,8.399,null,null,null,null,null,null,null,null,8.430546,257.481450
86.4843159,-3.0543506,0.7087,0.8855,0.1083,79985a077-004291,16.169,0.298,3.6,7.477E-01,15.153,null,-2.1,9.828E-01,1,0,0000,BU,10,57813.91018047,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.435687,51.478336
86.4833856,-3.0536438,2.3076,2.1659,-0.7745,57914a107-004065,16.558,null,0.2,9.748E-01,14.412,null,1.5,3.687E-01,1,0,0000,UU,10,57090.51687932,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.450577,22.658865
86.4847788,-3.0552861,4.1313,3.4716,-1.9317,57929a083-005075,16.105,null,0.8,6.976E-01,14.970,null,0.3,4.840E-01,1,0,0000,UU,10,57090.97656947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.476404,77.143871
86.4809369,-3.0575936,0.9037,0.9128,-0.4684,63825b188-006179,16.046,0.252,4.3,1.232E+00,15.173,null,0.5,6.201E-01,1,0,0000,BU,10,57284.46899128,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.485327,220.824660
86.4843123,-3.0573038,1.0135,1.0284,0.1532,63840a164-003453,16.140,0.301,3.6,1.269E+00,15.085,null,0.1,3.898E-01,1,0,0000,BU,10,57284.92817262,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.503331,129.228970
86.4806269,-3.0543403,1.0711,1.1820,-0.2913,36817r074-004724,16.526,0.372,2.9,1.421E+00,14.664,null,2.0,4.269E-01,1,0,0000,CU,10,59633.41242328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.507162,308.457686
86.4813330,-3.0578788,0.6058,0.6481,-0.2624,20838r180-004392,15.734,0.187,5.8,1.401E+00,15.418,null,-0.6,1.028E+00,1,0,0000,BU,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.512916,208.970585
86.4842815,-3.0573499,1.1243,1.0406,-0.4282,63848a163-003047,16.057,0.297,3.7,7.547E-01,15.555,null,-0.2,6.715E-01,1,0,0000,BU,10,57285.19048919,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.524833,130.563754
86.4800978,-3.0558252,1.7162,1.6838,0.2631,20852r156-003994,16.714,0.500,2.2,7.208E-01,15.419,null,0.1,1.242E+00,1,0,0000,CU,10,59111.67346488,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.563901,269.633836
86.4804177,-3.0546185,1.5606,1.7169,-0.7093,52808a166-004573,16.780,0.505,2.1,9.632E-01,15.508,null,-0.8,6.491E-01,1,0,0000,CU,10,56922.70700161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.565180,300.052562
86.4813255,-3.0579021,1.1606,1.1886,-0.3815,20852r156-004236,15.880,null,1.8,4.672E-01,14.763,0.467,2.3,6.339E-01,1,0,0000,UC,10,59111.67346488,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.599376,208.857048
86.4825186,-3.0582022,1.8207,1.7458,-0.7752,09602r182-004773,16.852,0.543,2.0,1.258E+00,14.973,null,0.8,8.935E-01,1,0,0000,CU,10,58743.78450949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.613038,179.076885
